goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
5384866,워싱 릴렉스 데님 트러커 자켓 [DARK BLUE],https://www.musinsa.com/products/5384866,https://image.msscdn.net/images/goods_img/20250901/5384866/5384866_17567120513539_500.jpg,남성,False,124000,99200,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,3,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]",[],[],[],,0.0,False,
3783686,커버렉 스웨이드 블루종 자켓 [BLACK],https://www.musinsa.com/products/3783686,https://image.msscdn.net/images/goods_img/20240109/3783686/3783686_17231925067849_500.jpg,남성,False,174000,139200,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,221,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4990664,와플 헨리넥 하프 티셔츠 [MELANGE],https://www.musinsa.com/products/4990664,https://image.msscdn.net/images/goods_img/20250404/4990664/4990664_17442628151169_500.jpg,남성,False,34000,30600,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,391,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
2422238,밴딩 와이드 슬랙스 [BLACK],https://www.musinsa.com/products/2422238,https://image.msscdn.net/images/goods_img/20220316/2422238/2422238_17567927110795_500.jpg,남성,False,60000,49800,17,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,5477,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5384983,헤일 코튼 크롭 피그먼트 롱슬리브 티셔츠 [CHARCOAL],https://www.musinsa.com/products/5384983,https://image.msscdn.net/images/goods_img/20250901/5384983/5384983_17567128324998_500.jpg,남성,False,35000,31500,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,3,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]",[],[],[],,0.0,False,
4702371,플루이드 싱글 스웨이드 블레이저 [CHESTNUT BROWN],https://www.musinsa.com/products/4702371,https://image.msscdn.net/images/goods_img/20250107/4702371/4702371_17369185634048_500.jpg,남성,False,174000,156600,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,24,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
2510196,[유튜버 PICK] 오버사이즈 풀오버 카라 반팔 셔츠 [BLACK],https://www.musinsa.com/products/2510196,https://image.msscdn.net/images/goods_img/20220422/2510196/2510196_17503177740970_500.jpg,남성,False,55000,33000,40,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,2585,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}, {'code': 'TIME_SALE', 'title': '타임세일', 'color': 'F73C3B'}]",[],[],,0.0,False,
3438298,워시드 바이커 데님 자켓 [BLACK],https://www.musinsa.com/products/3438298,https://image.msscdn.net/images/goods_img/20230801/3438298/3438298_17567996808162_500.jpg,남성,False,174000,139200,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,149,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5358818,프렌치 플레어 데님 팬츠 [BLACK INDIGO],https://www.musinsa.com/products/5358818,https://image.msscdn.net/images/goods_img/20250825/5358818/5358818_17563555880531_500.jpg,남성,False,66000,59400,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,6,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4702320,릴렉스드 오피스 CN 블레이저 [BLACK],https://www.musinsa.com/products/4702320,https://image.msscdn.net/images/goods_img/20250107/4702320/4702320_17369170166996_500.jpg,남성,False,159000,127200,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,15,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
2139132,[서강준PICK] 모크넥 니트 티셔츠 [9COLORS],https://www.musinsa.com/products/2139132,https://image.msscdn.net/images/goods_img/20210917/2139132/2139132_17567928056584_500.jpg,남성,False,30000,23900,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,11858,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
407074,리에디션 스웨이드 자켓 [GREY],https://www.musinsa.com/products/407074,https://image.msscdn.net/images/goods_img/20160907/407074/407074_17364113749989_500.jpg,남성,False,168000,134400,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,1067,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3783678,헤리티지 헌팅 블루종 자켓 [BLACK],https://www.musinsa.com/products/3783678,https://image.msscdn.net/images/goods_img/20240109/3783678/3783678_17231926056698_500.jpg,남성,False,174000,139200,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,362,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4995108,[DRAW FIT X DAILY ROOM] 로버스트 버뮤다 와이드 데님 팬츠 [BLUE],https://www.musinsa.com/products/4995108,https://image.msscdn.net/images/goods_img/20250407/4995108/4995108_17453041688398_500.jpg,남성,False,47000,37600,20,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,577,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}, {'code': 'TIME_SALE', 'title': '타임세일', 'color': 'F73C3B'}]",[],[],,0.0,False,
5358779,아크 세미 벌룬 치노 팬츠 [BROWN],https://www.musinsa.com/products/5358779,https://image.msscdn.net/images/goods_img/20250825/5358779/5358779_17563554347254_500.jpg,남성,False,66000,59400,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,4,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5290720,울 헤어리 노르딕 라운드 가디건 [BLACK],https://www.musinsa.com/products/5290720,https://image.msscdn.net/images/goods_img/20250804/5290720/5290720_17570401431133_500.jpg,남성,False,77000,69300,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,2,100,True,False,,,"[{'code': 'PERIOD_CAMPAIGN', 'title': '무신사에디션', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]",[],[],[],,0.0,False,
2480238,[서강준PICK] 밴딩 와이드 슬랙스 [GREY],https://www.musinsa.com/products/2480238,https://image.msscdn.net/images/goods_img/20220411/2480238/2480238_17567928372303_500.jpg,남성,False,60000,49800,17,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,2501,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4732776,빈티지 워시드 데님 셔츠 [VINTAGE BLUE],https://www.musinsa.com/products/4732776,https://image.msscdn.net/images/goods_img/20250121/4732776/4732776_17374412825397_500.jpg,남성,False,66000,59400,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,78,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3479101,오버사이즈 울 라운드 가디건 [NAVY],https://www.musinsa.com/products/3479101,https://image.msscdn.net/images/goods_img/20230821/3479101/3479101_17567970587012_500.jpg,남성,False,85000,76500,10,drawfit,드로우핏,https://www.musinsa.com/brand/drawfit,464,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
