likeType,relationId,count,liked
GOODS,4948165,61,False
GOODS,4948159,106,False
GOODS,4948153,94,False
GOODS,4948152,43,False
GOODS,4948151,139,False
GOODS,4948149,34,False
GOODS,4948148,57,False
GOODS,4948146,58,False
GOODS,4673253,92,False
GOODS,4673251,22,False
GOODS,4673246,34,False
GOODS,4673245,69,False
GOODS,4673244,27,False
GOODS,4673243,99,False
GOODS,4673242,27,False
GOODS,4673239,90,False
GOODS,4673177,284,False
GOODS,4673174,514,False
GOODS,4672267,48,False
GOODS,4668654,31,False
GOODS,4668652,24,False
GOODS,4668651,116,False
GOODS,4668649,290,False
GOODS,4668648,42,False
GOODS,4668644,51,False
GOODS,4668638,410,False
GOODS,4668635,13,False
GOODS,4668633,17,False
GOODS,4668631,20,False
GOODS,4661202,40,False
GOODS,4661197,348,False
GOODS,4661195,35,False
GOODS,4661194,60,False
GOODS,4661189,14,False
GOODS,4661184,73,False
GOODS,4569035,66,False
GOODS,4568978,112,False
GOODS,4568892,111,False
GOODS,4568867,114,False
GOODS,4568865,103,False
GOODS,4568864,1093,False
GOODS,4568840,155,False
GOODS,4568824,140,False
GOODS,4568823,69,False
GOODS,4568807,344,False
GOODS,4568789,88,False
GOODS,4568788,62,False
GOODS,4482504,109,False
GOODS,4227398,1413,False
GOODS,3390549,169,False
GOODS,3390538,1018,False
GOODS,3390531,161,False
