goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
3484731,헤링본 트윌 하이넥 자켓 [BLACK],https://www.musinsa.com/products/3484731,https://image.msscdn.net/images/goods_img/20230822/3484731/3484731_17064567787883_500.jpg,남성,False,190000,171000,10,seez,시즈,https://www.musinsa.com/brand/seez,23,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3790829,리오셀 오피서 치노 팬츠 [BEIGE],https://www.musinsa.com/products/3790829,https://image.msscdn.net/images/goods_img/20240111/3790829/3790829_17061910145525_500.jpg,남성,False,88000,79200,10,seez,시즈,https://www.musinsa.com/brand/seez,61,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3480057,릴렉스드 투 턱 와이드 슬랙스 [BLACK],https://www.musinsa.com/products/3480057,https://image.msscdn.net/images/goods_img/20230821/3480057/3480057_16925951667322_500.jpg,남성,False,72000,64800,10,seez,시즈,https://www.musinsa.com/brand/seez,5,88,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5328412,레이어드 크롭 긴팔 티셔츠 [블랙],https://www.musinsa.com/products/5328412,https://image.msscdn.net/images/goods_img/20250818/5328412/5328412_17562634457146_500.jpg,남성,False,49000,44100,10,seez,시즈,https://www.musinsa.com/brand/seez,2,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5314634,리브드 헨리넥 니트 티셔츠 [그레이],https://www.musinsa.com/products/5314634,https://image.msscdn.net/images/goods_img/20250812/5314634/5314634_17562683921893_500.jpg,남성,False,52000,46800,10,seez,시즈,https://www.musinsa.com/brand/seez,2,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5079617,커브드 와이드 코튼 팬츠 [차콜],https://www.musinsa.com/products/5079617,https://image.msscdn.net/images/goods_img/20250429/5079617/5079617_17460822695495_500.jpg,남성,False,78000,70200,10,seez,시즈,https://www.musinsa.com/brand/seez,5,88,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3807880,스페이 패널 헌팅 블루종 자켓 [BLACK],https://www.musinsa.com/products/3807880,https://image.msscdn.net/images/goods_img/20240119/3807880/3807880_17064549412890_500.jpg,남성,False,210000,189000,10,seez,시즈,https://www.musinsa.com/brand/seez,56,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3790830,리오셀 오피서 치노 팬츠 [BLACK],https://www.musinsa.com/products/3790830,https://image.msscdn.net/images/goods_img/20240111/3790830/3790830_17061909957509_500.jpg,남성,False,88000,79200,10,seez,시즈,https://www.musinsa.com/brand/seez,61,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4123655,스틸라이프 플라워 하프 티셔츠 [BLACK],https://www.musinsa.com/products/4123655,https://image.msscdn.net/images/goods_img/20240512/4123655/4123655_17157617641237_500.jpg,남성,False,55000,49500,10,seez,시즈,https://www.musinsa.com/brand/seez,52,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5328414,레이어드 크롭 긴팔 티셔츠 [그레이],https://www.musinsa.com/products/5328414,https://image.msscdn.net/images/goods_img/20250818/5328414/5328414_17562631822468_500.jpg,남성,False,49000,44100,10,seez,시즈,https://www.musinsa.com/brand/seez,0,0,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5314633,리브드 헨리넥 니트 티셔츠 [블랙],https://www.musinsa.com/products/5314633,https://image.msscdn.net/images/goods_img/20250812/5314633/5314633_17562634955121_500.jpg,남성,False,52000,46800,10,seez,시즈,https://www.musinsa.com/brand/seez,1,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5328482,패널 플리트 와이드 카고 팬츠 [카키],https://www.musinsa.com/products/5328482,https://image.msscdn.net/images/goods_img/20250818/5328482/5328482_17562630008468_500.jpg,남성,False,84000,75600,10,seez,시즈,https://www.musinsa.com/brand/seez,0,0,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5328476,벌룬 와이드 치노 팬츠 [블랙],https://www.musinsa.com/products/5328476,https://image.msscdn.net/images/goods_img/20250818/5328476/5328476_17562631146915_500.jpg,남성,False,72000,64800,10,seez,시즈,https://www.musinsa.com/brand/seez,0,0,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4123649,린넨 오픈카라 펜슬 스트라이프 하프 셔츠 [OATMEAL],https://www.musinsa.com/products/4123649,https://image.msscdn.net/images/goods_img/20240511/4123649/4123649_17157618010251_500.jpg,남성,False,72000,64800,10,seez,시즈,https://www.musinsa.com/brand/seez,94,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5033721,퓨어 린넨 셔츠 [ 6 COLOR ],https://www.musinsa.com/products/5033721,https://image.msscdn.net/images/goods_img/20250416/5033721/5033721_17479722103521_500.jpg,남성,False,69000,62100,10,seez,시즈,https://www.musinsa.com/brand/seez,12,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
