likeType,relationId,count,liked
GOODS,3792831,917,False
GOODS,2702390,5533,False
GOODS,3032898,370,False
GOODS,4679297,108,False
GOODS,4679272,57,False
GOODS,4679271,158,False
GOODS,3974531,93,False
GOODS,3974530,280,False
GOODS,4499452,177,False
GOODS,5317975,34,False
GOODS,3138552,1522,False
GOODS,4679303,134,False
GOODS,3487724,280,False
GOODS,4392785,130,False
GOODS,3012019,1299,False
GOODS,4679403,390,False
GOODS,3974613,113,False
GOODS,3974497,136,False
GOODS,4499416,232,False
GOODS,3974619,325,False
GOODS,3792837,102,False
GOODS,4375262,140,False
GOODS,4348434,92,False
GOODS,3434500,745,False
GOODS,3012017,758,False
GOODS,3180141,318,False
GOODS,3832683,62,False
GOODS,2057860,4932,False
GOODS,4886005,959,False
GOODS,3162741,346,False
GOODS,3162707,499,False
GOODS,4375043,150,False
GOODS,4483199,129,False
GOODS,5524816,39,False
GOODS,5318926,23,False
GOODS,5318925,26,False
GOODS,5318854,20,False
GOODS,5318338,29,False
GOODS,5318122,10,False
GOODS,5318119,8,False
GOODS,5318097,32,False
GOODS,5318076,16,False
GOODS,5318041,50,False
GOODS,5317875,18,False
GOODS,5317873,11,False
GOODS,5104525,77,False
GOODS,5104524,33,False
GOODS,5104510,56,False
GOODS,5104509,143,False
GOODS,4971439,190,False
GOODS,4971390,68,False
GOODS,4971389,36,False
GOODS,4886212,385,False
GOODS,4886055,204,False
GOODS,4886041,38,False
GOODS,4885997,433,False
GOODS,4699680,222,False
GOODS,4699670,1429,False
GOODS,4679381,155,False
GOODS,4679302,283,False
GOODS,4607086,394,False
GOODS,4499771,1314,False
GOODS,4499769,673,False
GOODS,4499475,271,False
GOODS,4499468,868,False
GOODS,4499450,439,False
GOODS,4483098,1162,False
GOODS,4482716,101,False
GOODS,4482705,134,False
GOODS,4392786,182,False
GOODS,4375108,302,False
GOODS,4375059,70,False
GOODS,4375054,91,False
GOODS,4375051,115,False
GOODS,4348432,111,False
GOODS,4094500,604,False
GOODS,4079375,217,False
GOODS,4079358,1411,False
GOODS,4079344,155,False
GOODS,4075971,1193,False
GOODS,4073892,696,False
GOODS,4045308,366,False
GOODS,4041750,203,False
GOODS,3976539,240,False
GOODS,3974618,264,False
GOODS,3974616,349,False
GOODS,3974614,195,False
GOODS,3974603,122,False
GOODS,3974560,661,False
GOODS,3974544,76,False
GOODS,3974542,97,False
GOODS,3974539,115,False
GOODS,3974536,101,False
GOODS,3974535,79,False
GOODS,3974534,146,False
GOODS,3974526,469,False
GOODS,3974525,464,False
GOODS,3974500,609,False
GOODS,3974499,106,False
GOODS,3974489,63,False
GOODS,3974488,72,False
GOODS,3974355,1014,False
GOODS,3974315,68,False
GOODS,3974304,499,False
GOODS,3832663,357,False
GOODS,3832594,232,False
GOODS,3832563,387,False
GOODS,3832551,352,False
GOODS,3794581,97,False
GOODS,3794566,527,False
GOODS,3792818,392,False
GOODS,3792817,200,False
GOODS,3787856,1219,False
GOODS,3591866,872,False
GOODS,3584988,2366,False
GOODS,3546641,1654,False
GOODS,3546634,719,False
GOODS,3546632,2286,False
GOODS,3546600,1470,False
GOODS,3546598,1201,False
GOODS,3466066,3279,False
GOODS,3466053,956,False
GOODS,3466050,831,False
GOODS,3466034,730,False
GOODS,3466030,562,False
GOODS,3434441,329,False
GOODS,3434440,155,False
GOODS,3180244,4875,False
GOODS,3180168,1601,False
GOODS,3180132,642,False
GOODS,3180131,296,False
GOODS,3162740,869,False
GOODS,3162708,341,False
GOODS,3143780,484,False
GOODS,3143769,942,False
GOODS,3143690,357,False
GOODS,3143689,882,False
GOODS,3143666,697,False
GOODS,2789871,9189,False
GOODS,2156482,22570,False
GOODS,2156373,8580,False
