goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
3487724,패디드 셔츠 자켓_2 COLOR,https://www.musinsa.com/products/3487724,https://image.msscdn.net/images/goods_img/20230822/3487724/3487724_17168739650243_500.jpg,공용,False,89000,39900,55,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,34,94,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4392785,럭비 배색 버튼 카라 니트_그레이,https://www.musinsa.com/products/4392785,https://image.msscdn.net/images/goods_img/20240902/4392785/4392785_17260449298170_500.jpg,남성,False,79000,39500,50,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,12,100,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3012019,스카시 2-WAY 집업니트 가디건_네이비,https://www.musinsa.com/products/3012019,https://image.msscdn.net/images/goods_img/20230109/3012019/3012019_16787692930532_500.jpg,공용,False,79000,31600,60,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,70,94,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4679403,헨리넥 풀오버 니트_아이보리,https://www.musinsa.com/products/4679403,https://image.msscdn.net/images/goods_img/20241224/4679403/4679403_17386323532660_500.jpg,남성,False,49000,39200,20,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,7,92,True,False,,,"[{'code': 'COUPON', 'title': '쿠폰', 'color': ''}, {'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3974613,(맨즈) 크롭핏 반팔 티셔츠_화이트,https://www.musinsa.com/products/3974613,https://image.msscdn.net/images/goods_img/20240321/3974613/3974613_17121923462343_500.jpg,남성,False,49000,39200,20,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,11,90,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3974497,(우먼) 워시드 크롭 반팔 티셔츠_화이트,https://www.musinsa.com/products/3974497,https://image.msscdn.net/images/goods_img/20240321/3974497/3974497_17134066187139_500.jpg,여성,False,49000,39200,20,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,8,96,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4499416,워시드 코듀로이 팬츠_네이비,https://www.musinsa.com/products/4499416,https://image.msscdn.net/images/goods_img/20241008/4499416/4499416_17295185686431_500.jpg,남성,False,69000,38640,44,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,9,94,True,False,,,"[{'code': 'COUPON', 'title': '쿠폰', 'color': ''}, {'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3974619,하프집업 반팔 니트_그레이쉬 블루,https://www.musinsa.com/products/3974619,https://image.msscdn.net/images/goods_img/20240321/3974619/3974619_17121922939502_500.jpg,공용,False,69000,34500,50,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,19,96,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3792837,럭비 카라드 맨투맨_네이비,https://www.musinsa.com/products/3792837,https://image.msscdn.net/images/goods_img/20240112/3792837/3792837_17061512401072_500.jpg,공용,False,69000,34500,50,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,6,96,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4375262,스트라이프 셔츠_핑크,https://www.musinsa.com/products/4375262,https://image.msscdn.net/images/goods_img/20240827/4375262/4375262_17260202270942_500.jpg,공용,False,59000,33040,44,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,8,96,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4348434,빈티지 그래픽 스웻 셔츠_그레이,https://www.musinsa.com/products/4348434,https://image.msscdn.net/images/goods_img/20240820/4348434/4348434_17247782611249_500.jpg,공용,False,59000,33040,44,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,7,100,True,False,,,"[{'code': 'COUPON', 'title': '쿠폰', 'color': ''}, {'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3434500,레터링 그래픽 맨투맨_멜란지 그레이,https://www.musinsa.com/products/3434500,https://image.msscdn.net/images/goods_img/20230731/3434500/3434500_17054747223668_500.jpg,공용,False,59000,33040,44,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,25,96,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]",[],[],[],,0.0,False,
3012017,더블 카라 크루넥 니트_3 COLOR,https://www.musinsa.com/products/3012017,https://image.msscdn.net/images/goods_img/20230109/3012017/3012017_17169450814845_500.jpg,공용,False,69000,34500,50,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,90,96,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]",[],[],[],,0.0,False,
3180141,원턱 테이퍼드 스웨트 버뮤다 팬츠_그레이,https://www.musinsa.com/products/3180141,https://image.msscdn.net/images/goods_img/20230327/3180141/3180141_17168758480707_500.jpg,공용,False,44000,30800,30,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,70,98,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3832683,오픈 카라 실키 셔츠_베이지,https://www.musinsa.com/products/3832683,https://image.msscdn.net/images/goods_img/20240130/3832683/3832683_17079816415825_500.jpg,공용,False,59000,29500,50,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,1,80,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
2057860,헤비웨이트 투턱 스트링 스웨트팬츠_그레이,https://www.musinsa.com/products/2057860,https://image.msscdn.net/images/goods_img/20210811/2057860/2057860_16768550275444_500.jpg,공용,False,59000,29500,50,kiimuir,키뮤어,https://www.musinsa.com/brand/kiimuir,889,96,True,False,,,"[{'code': 'FREE_RETURN', 'title': '무료반품', 'color': ''}, {'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
