goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
4227444,87-STAN083 레트로 플레이드 오버핏 포켓 긴팔 체크 셔츠 스카이블루,https://www.musinsa.com/products/4227444,https://image.msscdn.net/images/goods_img/20240702/4227444/4227444_17554966804307_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,366,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227453,87-STAN088 하브 빈티지  오버핏 포켓 긴팔 체크 셔츠 레드,https://www.musinsa.com/products/4227453,https://image.msscdn.net/images/goods_img/20240702/4227453/4227453_17554943124378_500.jpg,공용,False,54000,19900,63,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,347,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4482547,87-STAN135 레트로 긱 오버핏 포켓 긴팔 체크 셔츠 버건디,https://www.musinsa.com/products/4482547,https://image.msscdn.net/images/goods_img/20241002/4482547/4482547_17554866788835_500.jpg,공용,False,54000,17900,67,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,131,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4482444,87-STAN086 레거시 빈티지 오버핏 포켓 긴팔 체크 셔츠 블랙,https://www.musinsa.com/products/4482444,https://image.msscdn.net/images/goods_img/20241002/4482444/4482444_17554954093310_500.jpg,공용,False,54000,17900,67,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,307,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3390509,87-STAN009 [리뉴얼] 스탠다드 블루종 스웨이드 자켓 아이보리,https://www.musinsa.com/products/3390509,https://image.msscdn.net/images/goods_img/20230630/3390509/3390509_17551524978006_500.jpg,공용,False,133000,37900,72,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,23688,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4710013,87-STAN047 벌룬핏 워싱 와이드 데님팬츠 빈티지인디고,https://www.musinsa.com/products/4710013,https://image.msscdn.net/images/goods_img/20250110/4710013/4710013_17551399514457_500.jpg,공용,False,54000,26900,50,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,3663,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4227425,87-STAN074 빈티지 팜트리 오버핏 긴팔 체크 셔츠 브라운,https://www.musinsa.com/products/4227425,https://image.msscdn.net/images/goods_img/20240702/4227425/4227425_17554984899263_500.jpg,공용,False,54000,17900,67,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,170,94,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5278260,87-STAN009 [리뉴얼] 스탠다드 블루종 레더 자켓 아이보리,https://www.musinsa.com/products/5278260,https://image.msscdn.net/images/goods_img/20250729/5278260/5278260_17550705128096_500.jpg,공용,False,133000,59900,55,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,1,80,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4673183,87-STAN120 [뉴트로] 솔리드 워싱 홀더 데님 자켓 빈티지 옐로우,https://www.musinsa.com/products/4673183,https://image.msscdn.net/images/goods_img/20241219/4673183/4673183_17551423965172_500.jpg,공용,False,133000,49900,62,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,26,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4658037,87-STAN165 빈티지 캣워싱 와이드 데님팬츠 빈티지옐로우,https://www.musinsa.com/products/4658037,https://image.msscdn.net/images/goods_img/20241210/4658037/4658037_17587687858603_500.jpg,공용,False,54000,23900,56,standarderror,스탠다드에러,https://www.musinsa.com/brand/standarderror,393,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
