likeType,relationId,count,liked
GOODS,3847261,446,False
GOODS,3815261,318,False
GOODS,3815260,373,False
GOODS,3784117,506,False
GOODS,3783845,372,False
GOODS,3783819,371,False
GOODS,3783805,468,False
GOODS,3783804,677,False
GOODS,3783466,5577,False
GOODS,3614227,1216,False
GOODS,3489629,876,False
GOODS,3479578,493,False
GOODS,3479556,451,False
GOODS,3479199,492,False
GOODS,3479173,468,False
GOODS,3479171,702,False
GOODS,3438293,313,False
GOODS,3438291,365,False
GOODS,3438289,456,False
GOODS,3274385,802,False
GOODS,3274381,416,False
GOODS,3256604,371,False
GOODS,3255752,336,False
GOODS,3255747,303,False
GOODS,3255743,352,False
GOODS,3052046,534,False
GOODS,2818894,3024,False
GOODS,2774702,308,False
GOODS,2740336,2475,False
GOODS,2738296,709,False
GOODS,2510183,1299,False
GOODS,1903746,395,False
GOODS,2702396,92729,False
GOODS,2752807,19996,False
GOODS,4502391,4601,False
GOODS,5318976,2167,False
GOODS,4348898,6746,False
GOODS,5349501,4048,False
GOODS,4709538,1888,False
GOODS,4347271,14003,False
GOODS,2996683,23957,False
GOODS,4301120,4465,False
GOODS,3466549,15947,False
GOODS,4679417,2608,False
GOODS,4301116,8542,False
GOODS,4301692,3115,False
GOODS,5318955,476,False
GOODS,5318972,574,False
GOODS,5318961,409,False
GOODS,5318975,452,False
GOODS,2702397,53034,False
GOODS,4375424,3167,False
GOODS,2996686,5246,False
GOODS,2752809,15510,False
GOODS,3466067,16466,False
GOODS,3466533,10221,False
GOODS,5318960,288,False
GOODS,5318843,489,False
GOODS,4301697,2941,False
GOODS,4301498,3936,False
GOODS,4699682,666,False
GOODS,3794545,4252,False
GOODS,3465169,13101,False
GOODS,4679420,1833,False
GOODS,4679425,980,False
GOODS,4679306,2756,False
GOODS,3787862,1015,False
GOODS,3465171,47905,False
GOODS,2834583,18466,False
GOODS,5318847,196,False
GOODS,4499469,3488,False
GOODS,4679393,1332,False
GOODS,5318974,176,False
GOODS,5318845,345,False
GOODS,2834585,15209,False
GOODS,4499775,4278,False
GOODS,4502315,405,False
GOODS,4302164,1062,False
GOODS,4607052,3782,False
GOODS,4499471,2241,False
GOODS,3487884,6237,False
GOODS,3143786,5756,False
GOODS,5318846,88,False
GOODS,3794839,9971,False
GOODS,4679419,849,False
GOODS,5318852,285,False
GOODS,4499767,4159,False
GOODS,5524816,157,False
GOODS,4392790,1518,False
GOODS,4699678,2134,False
GOODS,4302209,3808,False
GOODS,4679231,349,False
GOODS,4502352,653,False
GOODS,4499777,6210,False
GOODS,4779711,872,False
GOODS,4679423,941,False
GOODS,4375168,1119,False
GOODS,4499454,500,False
GOODS,4392788,804,False
GOODS,5318333,205,False
GOODS,3585125,3180,False
GOODS,4679424,790,False
GOODS,4499464,2044,False
GOODS,4499472,4053,False
GOODS,2789871,9193,False
GOODS,3466541,8945,False
GOODS,3787863,609,False
GOODS,4483106,1591,False
GOODS,3585098,10260,False
GOODS,3585021,9135,False
GOODS,3143788,17552,False
GOODS,3817597,5425,False
GOODS,3546651,5155,False
GOODS,4301245,2099,False
GOODS,4499473,1809,False
GOODS,2784662,4733,False
GOODS,4301494,1053,False
GOODS,4679395,938,False
GOODS,4302062,2318,False
GOODS,2441851,39537,False
GOODS,4375118,2779,False
GOODS,3054682,691,False
GOODS,4502355,795,False
GOODS,2156373,8647,False
GOODS,4302220,1433,False
GOODS,4499773,3170,False
GOODS,3466527,4598,False
GOODS,4679401,178,False
GOODS,3794825,983,False
GOODS,4348461,561,False
GOODS,2156482,22840,False
GOODS,4499477,1769,False
GOODS,4679296,276,False
GOODS,5318848,85,False
GOODS,5318126,162,False
GOODS,5318330,57,False
GOODS,4375297,662,False
GOODS,3792838,139,False
GOODS,3546632,2476,False
GOODS,3792850,531,False
GOODS,4375427,637,False
GOODS,5318732,528,False
GOODS,5318119,70,False
GOODS,4302058,1414,False
GOODS,3487909,2554,False
GOODS,4502380,353,False
GOODS,4499771,1343,False
GOODS,3466066,3455,False
GOODS,4483098,1171,False
GOODS,5318861,63,False
GOODS,5318793,97,False
GOODS,5318854,73,False
GOODS,3794848,1742,False
GOODS,3434501,812,False
GOODS,3794798,595,False
GOODS,4679398,260,False
GOODS,3783486,216,False
GOODS,3792845,299,False
GOODS,5318099,58,False
GOODS,4392787,200,False
GOODS,4679399,251,False
GOODS,5318925,106,False
GOODS,4062254,3642,False
GOODS,4302199,1895,False
GOODS,4375109,416,False
GOODS,4499466,512,False
GOODS,5318327,98,False
GOODS,3792814,585,False
GOODS,3032918,623,False
GOODS,3585016,2394,False
GOODS,3832795,1989,False
GOODS,4679315,237,False
GOODS,4301874,595,False
GOODS,3012020,1234,False
GOODS,5318094,39,False
GOODS,4302070,4246,False
GOODS,4375241,923,False
GOODS,5318797,128,False
GOODS,5318042,248,False
GOODS,4699679,1026,False
GOODS,5318926,51,False
GOODS,3787857,2242,False
GOODS,4885999,591,False
GOODS,4392781,360,False
GOODS,3138551,3333,False
GOODS,4375110,587,False
GOODS,4375108,354,False
GOODS,3143446,8962,False
GOODS,4885994,354,False
GOODS,5317975,51,False
GOODS,4886001,1299,False
GOODS,4502376,602,False
GOODS,4483084,1139,False
GOODS,3794784,559,False
GOODS,3787856,1418,False
GOODS,3644569,2162,False
GOODS,3783485,297,False
GOODS,3012019,1333,False
GOODS,4499451,437,False
GOODS,3832662,769,False
GOODS,4483352,696,False
GOODS,3968466,2775,False
GOODS,3832631,321,False
GOODS,4499446,482,False
GOODS,3794826,470,False
GOODS,4699680,260,False
GOODS,4348837,418,False
GOODS,5318097,41,False
GOODS,5318091,84,False
GOODS,2057860,4924,False
GOODS,5318857,79,False
GOODS,4392791,612,False
GOODS,4302061,738,False
GOODS,4392786,194,False
GOODS,5318075,32,False
GOODS,3832628,106,False
GOODS,3794783,490,False
GOODS,4886000,1170,False
GOODS,4885990,633,False
GOODS,4699663,324,False
GOODS,4607086,419,False
GOODS,4499450,455,False
GOODS,4679400,568,False
GOODS,4483353,1196,False
GOODS,3792837,123,False
GOODS,3051496,1392,False
GOODS,3794566,553,False
GOODS,2702390,5535,False
GOODS,4499468,1005,False
GOODS,4679303,160,False
GOODS,5318122,30,False
GOODS,3487724,294,False
GOODS,5318041,182,False
GOODS,3974598,322,False
GOODS,4679403,394,False
GOODS,4679314,194,False
GOODS,4499447,153,False
GOODS,4348836,304,False
GOODS,4301871,442,False
GOODS,3591866,878,False
GOODS,4499769,690,False
GOODS,4483101,487,False
GOODS,3792818,402,False
GOODS,5318338,36,False
GOODS,4679381,169,False
GOODS,3792831,929,False
GOODS,3434500,807,False
GOODS,4886217,360,False
GOODS,4886212,386,False
GOODS,4679297,137,False
GOODS,4392782,939,False
GOODS,3792816,469,False
GOODS,4885991,217,False
GOODS,4375059,74,False
GOODS,3546641,1662,False
GOODS,3974595,979,False
GOODS,4499444,166,False
GOODS,4886214,385,False
GOODS,3974563,1107,False
GOODS,4679271,190,False
GOODS,4375043,157,False
GOODS,4375299,328,False
GOODS,5318336,33,False
GOODS,3832594,235,False
GOODS,3832591,333,False
GOODS,4679379,152,False
GOODS,4499452,196,False
GOODS,4348434,95,False
GOODS,3138552,1519,False
GOODS,3792817,205,False
GOODS,4482694,311,False
GOODS,3012017,766,False
GOODS,4886079,632,False
GOODS,3546598,1224,False
GOODS,4886005,943,False
GOODS,4483199,153,False
GOODS,4885997,430,False
GOODS,3976597,674,False
GOODS,4375279,202,False
GOODS,3032898,374,False
GOODS,4679272,67,False
GOODS,3143783,1306,False
GOODS,5318076,26,False
GOODS,2996684,2867,False
GOODS,3466034,729,False
GOODS,4679313,324,False
GOODS,4499416,232,False
GOODS,4375051,118,False
GOODS,3832574,209,False
GOODS,4482705,142,False
GOODS,4699670,1472,False
GOODS,3832683,66,False
GOODS,3143768,598,False
GOODS,4886013,359,False
GOODS,3974617,138,False
GOODS,3968456,624,False
GOODS,3832494,194,False
GOODS,3466050,833,False
GOODS,4375054,97,False
GOODS,4886077,729,False
GOODS,4886053,133,False
GOODS,3974531,94,False
GOODS,3974530,280,False
GOODS,3143690,355,False
GOODS,5027966,417,False
GOODS,3832663,360,False
GOODS,4679302,292,False
GOODS,3974488,71,False
GOODS,4392785,134,False
GOODS,3974613,110,False
GOODS,3974500,605,False
GOODS,3434441,337,False
GOODS,3162708,340,False
GOODS,3832575,171,False
GOODS,4971390,69,False
GOODS,4073892,692,False
GOODS,3162740,863,False
GOODS,3143769,944,False
GOODS,4886010,321,False
GOODS,3180131,297,False
GOODS,3162741,344,False
GOODS,3434440,155,False
GOODS,5586318,3,False
GOODS,5586317,3,False
GOODS,5579011,6,False
GOODS,5579010,5,False
GOODS,5579009,6,False
GOODS,5579007,4,False
GOODS,5579006,4,False
GOODS,5579005,5,False
GOODS,5579004,4,False
GOODS,5579003,5,False
GOODS,5579002,6,False
GOODS,5578996,7,False
GOODS,5317875,22,False
GOODS,5317873,18,False
GOODS,5104525,78,False
GOODS,5104524,32,False
GOODS,5104510,58,False
GOODS,5104509,143,False
GOODS,4971439,188,False
GOODS,4971389,37,False
GOODS,4886057,121,False
GOODS,4886055,208,False
GOODS,4886054,194,False
GOODS,4886041,38,False
GOODS,4499476,836,False
GOODS,4499475,276,False
GOODS,4482716,103,False
GOODS,4375262,144,False
GOODS,4348432,114,False
GOODS,4094500,595,False
GOODS,4079375,215,False
GOODS,4079358,1405,False
GOODS,4079344,152,False
GOODS,4075973,131,False
GOODS,4075971,1186,False
GOODS,4045308,367,False
GOODS,4041752,184,False
GOODS,4041750,203,False
GOODS,3976539,240,False
GOODS,3974619,324,False
GOODS,3974618,259,False
GOODS,3974616,350,False
GOODS,3974615,101,False
GOODS,3974614,192,False
GOODS,3974606,425,False
GOODS,3974605,253,False
GOODS,3974604,140,False
GOODS,3974603,122,False
GOODS,3974560,652,False
GOODS,3974544,78,False
GOODS,3974542,98,False
GOODS,3974539,118,False
GOODS,3974536,99,False
GOODS,3974535,80,False
GOODS,3974534,146,False
GOODS,3974526,467,False
GOODS,3974525,461,False
GOODS,3974499,107,False
GOODS,3974497,137,False
GOODS,3974489,63,False
GOODS,3974355,1009,False
GOODS,3974353,423,False
GOODS,3974315,68,False
GOODS,3974304,496,False
GOODS,3832703,294,False
GOODS,3832563,389,False
GOODS,3832551,351,False
GOODS,3832548,703,False
GOODS,3794581,99,False
GOODS,3584988,2368,False
GOODS,3546634,720,False
GOODS,3466053,960,False
GOODS,3466030,563,False
GOODS,3180244,4858,False
GOODS,3180218,2091,False
GOODS,3180168,1587,False
GOODS,3180142,166,False
GOODS,3180141,315,False
GOODS,3180132,642,False
GOODS,3162707,497,False
GOODS,3162672,604,False
GOODS,3143780,481,False
GOODS,3143689,881,False
GOODS,3143666,696,False
GOODS,2156295,22842,False
GOODS,4705537,2411,False
GOODS,5316715,1001,False
GOODS,4278894,8167,False
GOODS,5316693,1276,False
GOODS,5316786,363,False
GOODS,5316730,539,False
GOODS,4278908,3075,False
GOODS,4278906,3089,False
GOODS,4705629,1391,False
GOODS,4705574,2062,False
GOODS,4278938,3107,False
GOODS,5316712,768,False
GOODS,4597792,3584,False
GOODS,4278892,2534,False
GOODS,1139192,36010,False
GOODS,4705631,931,False
GOODS,4278935,2617,False
GOODS,5316706,728,False
GOODS,4278871,3648,False
GOODS,5316703,401,False
GOODS,4705483,1916,False
GOODS,5316843,577,False
GOODS,4705632,1070,False
GOODS,5316790,486,False
GOODS,4278873,2727,False
GOODS,2322107,10113,False
GOODS,5316802,269,False
GOODS,4705585,2238,False
GOODS,5316791,231,False
GOODS,5316785,170,False
GOODS,4278770,1576,False
GOODS,4278899,785,False
GOODS,4278940,1443,False
GOODS,3019653,6643,False
GOODS,4278907,1718,False
GOODS,3406203,3315,False
GOODS,5316821,216,False
GOODS,5316710,289,False
GOODS,4278939,926,False
GOODS,5316727,101,False
GOODS,5316659,247,False
GOODS,4278901,2437,False
GOODS,2670700,9594,False
GOODS,3136931,8399,False
GOODS,4705581,987,False
GOODS,4278869,3506,False
GOODS,5316787,170,False
GOODS,4705538,791,False
GOODS,3788413,3485,False
GOODS,5316744,185,False
GOODS,5316719,222,False
GOODS,1375522,18571,False
GOODS,3406270,8413,False
GOODS,5316873,31,False
GOODS,5316696,490,False
GOODS,5316737,258,False
GOODS,1139338,25697,False
GOODS,5316761,203,False
GOODS,5316795,179,False
GOODS,5316711,237,False
GOODS,5316842,136,False
GOODS,5316660,265,False
GOODS,5316739,133,False
GOODS,4278900,974,False
GOODS,3406385,827,False
GOODS,3406372,3435,False
GOODS,4705532,619,False
GOODS,4705630,726,False
GOODS,4278886,1926,False
GOODS,4422427,1493,False
GOODS,5316674,225,False
GOODS,4705588,1532,False
GOODS,3788420,1218,False
GOODS,3788338,1488,False
GOODS,5316770,171,False
GOODS,4278921,1580,False
GOODS,5316720,266,False
GOODS,5316663,200,False
GOODS,5316667,247,False
GOODS,5316789,120,False
GOODS,4705539,464,False
GOODS,5316669,149,False
GOODS,5316695,217,False
GOODS,5316796,201,False
GOODS,4475715,565,False
GOODS,2454238,10567,False
GOODS,4873767,4858,False
GOODS,5316763,147,False
GOODS,4705535,464,False
GOODS,4705561,924,False
GOODS,5316705,232,False
GOODS,5316844,163,False
GOODS,4705373,1090,False
GOODS,5316738,191,False
GOODS,5316783,179,False
GOODS,3788371,2138,False
GOODS,4278833,837,False
GOODS,4705392,445,False
GOODS,5316725,258,False
GOODS,5316784,132,False
GOODS,4705518,645,False
GOODS,5316788,120,False
GOODS,4278891,980,False
GOODS,4278890,868,False
GOODS,4705512,288,False
GOODS,4705563,218,False
GOODS,5316671,196,False
GOODS,4705571,543,False
GOODS,3406271,4981,False
GOODS,3788415,3149,False
GOODS,5316743,103,False
GOODS,5316672,102,False
GOODS,5316668,146,False
GOODS,4705374,514,False
GOODS,1769166,2124,False
GOODS,5316665,119,False
GOODS,4705513,463,False
GOODS,4705457,384,False
GOODS,4705298,624,False
GOODS,4705533,287,False
GOODS,5316721,150,False
GOODS,5316800,105,False
GOODS,4278915,930,False
GOODS,2670673,1580,False
GOODS,4278866,784,False
GOODS,5316681,93,False
GOODS,4278923,1118,False
GOODS,5316726,68,False
GOODS,4278865,506,False
GOODS,5316716,80,False
GOODS,3019703,3097,False
GOODS,5316813,90,False
GOODS,5316723,169,False
GOODS,4705530,2214,False
GOODS,4278902,649,False
GOODS,5316840,197,False
GOODS,4705605,612,False
GOODS,3788337,969,False
GOODS,4705527,275,False
GOODS,2056124,1998,False
GOODS,5316694,125,False
GOODS,5316773,98,False
GOODS,3788256,254,False
GOODS,4705467,275,False
GOODS,1769200,1554,False
GOODS,4705451,328,False
GOODS,3019696,2775,False
GOODS,3406360,2282,False
GOODS,4475734,1096,False
GOODS,5316709,133,False
GOODS,5316824,85,False
GOODS,5316708,136,False
GOODS,4705583,1040,False
GOODS,5316775,92,False
GOODS,5316831,51,False
GOODS,4705505,395,False
GOODS,2322096,3690,False
GOODS,4512998,1366,False
GOODS,5316769,66,False
GOODS,5316781,85,False
GOODS,5316874,45,False
GOODS,5316774,86,False
GOODS,1769411,16548,False
GOODS,4873835,274,False
GOODS,4705578,303,False
GOODS,2804502,631,False
GOODS,5316724,80,False
GOODS,2804493,306,False
GOODS,4278842,596,False
GOODS,4705517,287,False
GOODS,4705507,365,False
GOODS,4705515,293,False
GOODS,3788359,582,False
GOODS,3019673,317,False
GOODS,4705559,191,False
GOODS,5316810,52,False
GOODS,4873830,303,False
GOODS,4705480,215,False
GOODS,4705542,142,False
GOODS,3406144,335,False
GOODS,3406367,2938,False
GOODS,5316771,34,False
GOODS,5316701,52,False
GOODS,4705504,250,False
GOODS,4705361,495,False
GOODS,5316658,64,False
GOODS,3019679,2040,False
GOODS,5316866,59,False
GOODS,4705375,816,False
GOODS,4422238,543,False
GOODS,3019697,847,False
GOODS,4278874,811,False
GOODS,4278920,1007,False
GOODS,4705362,907,False
GOODS,4705566,104,False
GOODS,4278916,518,False
GOODS,2670692,4581,False
GOODS,4705625,166,False
GOODS,4705593,154,False
GOODS,3788408,1279,False
GOODS,3406143,236,False
GOODS,4705519,302,False
GOODS,2670659,2320,False
GOODS,3019668,665,False
GOODS,5316793,69,False
GOODS,4705558,94,False
GOODS,4705276,211,False
GOODS,4278839,638,False
GOODS,3788334,530,False
GOODS,5316782,67,False
GOODS,5316698,71,False
GOODS,5316778,39,False
GOODS,5316762,44,False
GOODS,5316588,98,False
GOODS,5316587,65,False
GOODS,3842880,674,False
GOODS,5316792,51,False
GOODS,4705394,224,False
GOODS,5316736,65,False
GOODS,5316673,47,False
GOODS,5316666,67,False
GOODS,4278853,356,False
GOODS,4278840,663,False
GOODS,5316811,52,False
GOODS,5316764,25,False
GOODS,5316692,123,False
GOODS,2670699,2315,False
GOODS,2454239,2097,False
GOODS,3406391,577,False
GOODS,4873774,1984,False
GOODS,5316742,45,False
GOODS,3788305,357,False
GOODS,4705565,134,False
GOODS,3788327,498,False
GOODS,4278820,472,False
GOODS,4876813,376,False
GOODS,4278822,474,False
GOODS,4705453,141,False
GOODS,5316872,30,False
GOODS,5316869,23,False
GOODS,4873836,261,False
GOODS,3019686,366,False
GOODS,3019676,355,False
GOODS,3019695,2330,False
GOODS,4278895,534,False
GOODS,4278881,458,False
GOODS,3788309,510,False
GOODS,2670654,1229,False
GOODS,3019683,538,False
GOODS,5316799,41,False
GOODS,4873783,1714,False
GOODS,4873828,262,False
GOODS,3406333,414,False
GOODS,2056292,640,False
GOODS,2322128,572,False
GOODS,4278922,224,False
GOODS,3136939,250,False
GOODS,2322121,844,False
GOODS,5316850,25,False
GOODS,5316849,19,False
GOODS,4705381,145,False
GOODS,3406357,182,False
GOODS,4705364,188,False
GOODS,4873806,160,False
GOODS,4278854,285,False
GOODS,5316697,51,False
GOODS,3788376,416,False
GOODS,3788379,254,False
GOODS,4705614,172,False
GOODS,3788328,298,False
GOODS,4705424,413,False
GOODS,4278838,387,False
GOODS,5316859,14,False
GOODS,5316814,30,False
GOODS,4705493,114,False
GOODS,1930809,668,False
GOODS,3136937,225,False
GOODS,5316776,37,False
GOODS,5316818,45,False
GOODS,3019694,11452,False
GOODS,3406265,615,False
GOODS,5316876,12,False
GOODS,5316691,58,False
GOODS,4705611,118,False
GOODS,4705608,432,False
GOODS,4705576,178,False
GOODS,4873817,157,False
GOODS,4278852,548,False
GOODS,5316687,38,False
GOODS,4705401,147,False
GOODS,3843005,839,False
GOODS,4278924,566,False
GOODS,4278927,462,False
GOODS,4705383,117,False
GOODS,3788297,339,False
GOODS,3019674,310,False
GOODS,4705623,178,False
GOODS,4705627,141,False
GOODS,4705485,194,False
GOODS,3019675,345,False
GOODS,5316805,43,False
GOODS,4873787,459,False
GOODS,1930811,452,False
GOODS,3406237,404,False
GOODS,4705599,194,False
GOODS,2322126,1922,False
GOODS,4873784,573,False
GOODS,3843072,1482,False
GOODS,5316678,108,False
GOODS,4873756,1023,False
GOODS,4705468,73,False
GOODS,4705455,129,False
GOODS,4873807,300,False
GOODS,4705545,128,False
GOODS,3788299,503,False
GOODS,4278914,728,False
GOODS,4278912,846,False
GOODS,3788286,356,False
GOODS,3788284,564,False
GOODS,3788278,333,False
GOODS,4278831,226,False
GOODS,5316654,78,False
GOODS,4278835,177,False
GOODS,5316780,35,False
GOODS,3406233,319,False
GOODS,2322127,386,False
GOODS,4705389,199,False
GOODS,4278897,355,False
GOODS,4278893,624,False
GOODS,5316735,19,False
GOODS,4705586,212,False
GOODS,2670670,180,False
GOODS,4705397,67,False
GOODS,3788312,153,False
GOODS,5316779,32,False
GOODS,2670666,189,False
GOODS,3406356,432,False
GOODS,5316740,19,False
GOODS,3842905,445,False
GOODS,3843013,1717,False
GOODS,5316806,14,False
GOODS,5316733,18,False
GOODS,2322123,528,False
GOODS,4705597,126,False
GOODS,5316657,26,False
GOODS,4873750,290,False
GOODS,3019688,299,False
GOODS,3788403,270,False
GOODS,4873825,264,False
GOODS,4873818,356,False
GOODS,4705293,126,False
GOODS,4705490,85,False
GOODS,4873781,283,False
GOODS,3406269,403,False
GOODS,3136777,747,False
GOODS,5316586,51,False
GOODS,2322130,321,False
GOODS,4705486,58,False
GOODS,3019661,273,False
GOODS,4873805,86,False
GOODS,3842987,597,False
GOODS,2322119,594,False
GOODS,2322085,642,False
GOODS,4873791,124,False
GOODS,3019654,603,False
GOODS,4873823,85,False
GOODS,4873792,208,False
GOODS,2322124,318,False
GOODS,4873801,145,False
GOODS,1769424,1557,False
GOODS,4873839,199,False
GOODS,4873804,267,False
GOODS,4705421,41,False
GOODS,5316875,4,False
GOODS,5316871,25,False
GOODS,5316870,6,False
GOODS,5316868,16,False
GOODS,5316867,50,False
GOODS,5316863,5,False
GOODS,5316862,3,False
GOODS,5316861,3,False
GOODS,5316860,23,False
GOODS,5316857,25,False
GOODS,5316848,29,False
GOODS,5316847,5,False
GOODS,5316837,85,False
GOODS,5316834,37,False
GOODS,5316827,56,False
GOODS,5316812,14,False
GOODS,5316809,8,False
GOODS,5316807,14,False
GOODS,5316772,48,False
GOODS,5316768,26,False
GOODS,5316767,10,False
GOODS,5316765,5,False
GOODS,5316741,24,False
GOODS,5316734,19,False
GOODS,5316718,16,False
GOODS,5316717,8,False
GOODS,5316714,63,False
GOODS,5316713,45,False
GOODS,5316707,87,False
GOODS,5316704,35,False
GOODS,5316699,15,False
GOODS,5316690,20,False
GOODS,5316684,12,False
GOODS,5316676,34,False
GOODS,5316675,24,False
GOODS,5316670,56,False
GOODS,5316656,24,False
GOODS,5316655,52,False
GOODS,4873838,251,False
GOODS,4873837,389,False
GOODS,4873821,104,False
GOODS,4873803,146,False
GOODS,4873798,159,False
GOODS,4873797,17,False
GOODS,4873796,66,False
GOODS,4873795,92,False
GOODS,4873794,510,False
GOODS,4873790,47,False
GOODS,4873786,78,False
GOODS,4873782,230,False
GOODS,4873780,89,False
GOODS,4873778,241,False
GOODS,4873776,178,False
GOODS,4873760,172,False
GOODS,4873755,136,False
GOODS,4705600,98,False
GOODS,4705594,92,False
GOODS,4705575,179,False
GOODS,4705555,69,False
GOODS,4705552,72,False
GOODS,4705541,43,False
GOODS,4705528,73,False
GOODS,4705521,31,False
GOODS,4705509,43,False
GOODS,4705503,416,False
GOODS,4705491,29,False
GOODS,4705489,59,False
GOODS,4705487,65,False
GOODS,4705477,134,False
GOODS,4705476,361,False
GOODS,4705452,137,False
GOODS,4705425,99,False
GOODS,4705416,63,False
GOODS,4705282,59,False
GOODS,4512999,2284,False
GOODS,4475744,454,False
GOODS,4475743,241,False
GOODS,4475741,305,False
GOODS,4475740,140,False
GOODS,4278910,225,False
GOODS,4278904,159,False
GOODS,4278872,1019,False
GOODS,4278849,352,False
GOODS,4278836,193,False
GOODS,4278829,101,False
GOODS,4278819,406,False
GOODS,3843036,276,False
GOODS,3843035,255,False
GOODS,3843022,230,False
GOODS,3843009,379,False
GOODS,3843007,499,False
GOODS,3843002,362,False
GOODS,3842985,218,False
GOODS,3842902,357,False
GOODS,3842899,482,False
GOODS,3842897,511,False
GOODS,3842886,466,False
GOODS,3788412,347,False
GOODS,3788401,1260,False
GOODS,3788331,398,False
GOODS,3788319,304,False
GOODS,3788307,252,False
GOODS,3788291,319,False
GOODS,3406266,438,False
GOODS,3406264,245,False
GOODS,3406236,488,False
GOODS,3136936,2447,False
GOODS,3136935,1775,False
GOODS,3136933,304,False
GOODS,3136929,691,False
GOODS,3136443,521,False
GOODS,3019682,614,False
GOODS,3019658,813,False
GOODS,2804512,777,False
GOODS,2804511,431,False
GOODS,2670690,268,False
GOODS,2670661,191,False
GOODS,2322129,225,False
GOODS,2322122,404,False
GOODS,2322120,326,False
GOODS,2157986,212,False
GOODS,2157985,452,False
GOODS,2157984,199,False
GOODS,2056290,772,False
GOODS,2055937,235,False
GOODS,1930812,387,False
GOODS,1930773,249,False
GOODS,5066602,19540,False
GOODS,5066604,13933,False
GOODS,4300670,10559,False
GOODS,3596906,29960,False
GOODS,4300655,7100,False
GOODS,5302298,227,False
GOODS,4034005,4765,False
GOODS,4300659,2774,False
GOODS,5302338,534,False
GOODS,4300477,1783,False
GOODS,4300521,674,False
GOODS,3495044,5724,False
GOODS,5302290,271,False
GOODS,5302360,185,False
GOODS,5302302,133,False
GOODS,3145737,2593,False
GOODS,5302354,345,False
GOODS,3911117,3926,False
GOODS,5302361,303,False
GOODS,5302288,202,False
GOODS,3435748,6356,False
GOODS,4582719,866,False
GOODS,5302359,129,False
GOODS,3495026,1721,False
GOODS,5302337,210,False
GOODS,3814985,2464,False
GOODS,4783725,1564,False
GOODS,5302356,195,False
GOODS,4948089,4029,False
GOODS,3495038,1303,False
GOODS,4300635,352,False
GOODS,4300622,533,False
GOODS,4300525,725,False
GOODS,3991142,286,False
GOODS,3435695,3296,False
GOODS,3814990,657,False
GOODS,4300628,509,False
GOODS,4300387,1396,False
GOODS,4783718,2649,False
GOODS,4300479,4893,False
GOODS,3911121,2619,False
GOODS,5302326,174,False
GOODS,3814991,871,False
GOODS,3435747,2229,False
GOODS,4481872,503,False
GOODS,3495024,3470,False
GOODS,5302363,108,False
GOODS,3495035,7035,False
GOODS,3495030,4096,False
GOODS,3435696,3209,False
GOODS,3495041,1149,False
GOODS,4300523,677,False
GOODS,3116822,2580,False
GOODS,4783797,1599,False
GOODS,4783803,289,False
GOODS,4783605,1626,False
GOODS,4300469,620,False
GOODS,3911126,1542,False
GOODS,4481886,654,False
GOODS,4481873,289,False
GOODS,3435699,3885,False
GOODS,3435738,706,False
GOODS,4783795,354,False
GOODS,2178059,2851,False
GOODS,3495034,5776,False
GOODS,3814984,1288,False
GOODS,4471544,221,False
GOODS,4300550,780,False
GOODS,3911188,711,False
GOODS,4783798,393,False
GOODS,4300627,553,False
GOODS,2992794,8024,False
GOODS,5302324,76,False
GOODS,4783796,266,False
GOODS,4300555,672,False
GOODS,4783756,536,False
GOODS,2352314,5513,False
GOODS,3435742,222,False
GOODS,5302357,91,False
GOODS,4300462,503,False
GOODS,5302355,103,False
GOODS,3495033,1835,False
GOODS,2992793,4270,False
GOODS,4154581,1487,False
GOODS,3814982,569,False
GOODS,4300557,1034,False
GOODS,4300533,381,False
GOODS,3814987,513,False
GOODS,3495022,4230,False
GOODS,4300542,536,False
GOODS,5302353,58,False
GOODS,4300631,563,False
GOODS,4300813,635,False
GOODS,3495036,2059,False
GOODS,2352325,1054,False
GOODS,3435698,2146,False
GOODS,3017584,2150,False
GOODS,4471597,247,False
GOODS,4783799,198,False
GOODS,4783790,751,False
GOODS,4783755,1068,False
GOODS,4300634,2006,False
GOODS,4300547,329,False
GOODS,4300538,481,False
GOODS,4471552,192,False
GOODS,4471507,1006,False
GOODS,3435762,511,False
GOODS,4300473,253,False
GOODS,3991159,389,False
GOODS,3911154,792,False
GOODS,3815122,712,False
GOODS,4300819,666,False
GOODS,3911128,664,False
GOODS,4783736,444,False
GOODS,4471575,644,False
GOODS,3991167,885,False
GOODS,4300458,673,False
GOODS,4300829,223,False
GOODS,4783747,189,False
GOODS,3814998,1038,False
GOODS,3814996,1058,False
GOODS,5302339,108,False
GOODS,3991151,319,False
GOODS,3839241,2268,False
GOODS,3815141,459,False
GOODS,3814851,246,False
GOODS,5302325,52,False
GOODS,4783752,271,False
GOODS,3435745,184,False
GOODS,2992788,3862,False
GOODS,4471556,121,False
GOODS,4300570,162,False
GOODS,2450054,1738,False
GOODS,4471506,551,False
GOODS,4300517,355,False
GOODS,4300575,158,False
GOODS,4471534,86,False
GOODS,3814846,308,False
GOODS,3815127,524,False
GOODS,3495028,820,False
GOODS,3815134,301,False
GOODS,3814897,891,False
GOODS,3435763,939,False
GOODS,3814969,374,False
GOODS,4300616,147,False
GOODS,2352298,2367,False
GOODS,5302323,47,False
GOODS,3814947,574,False
GOODS,3911173,270,False
